"UniqueID","Year","Breed","Breedclean","Age","Agenum","Gender","SpayNeuter","Borough","ZipCode"
1664,"2017","Poodle, Standard","Poodle","8",8,"F","true","Brooklyn","11209"
1669,"2017","American Pit Bull Terrier/Pit Bull","Pit bull","2",2,"M","true","Brooklyn","11225"
1670,"2017","American Pit Bull Mix / Pit Bull Mix","Pit bull","10",10,"M","true","Brooklyn","11208"
1671,"2017","Labradoodle","Retriever","7m",0,"M","true","Brooklyn","11220"
1675,"2017","JACK RUSSELL X","Terrier","4y",4,"M","true","Brooklyn","11221"
1681,"2017","Rottweiler","Other","3",3,"F","true","Brooklyn","11214"
1682,"2017","Pit Bull","Pit bull","3Y",3,"M","true","Brooklyn","11228"
1683,"2017","Japanese Chin/Spaniel","Spaniel","8",8,"M","false","Brooklyn","11213"
1684,"2017","Pit Bull","Pit bull","1",1,"M","true","Brooklyn","11221"
1685,"2017","Pit Bull","Pit bull","8Y",8,"F","false","Brooklyn","11221"
1686,"2017","Pit Bull","Pit bull","3",3,"M","true","Brooklyn","11221"
1690,"2017","German Shepherd Crossbreed","German shepherd","2Y",2,"F","true","Brooklyn","11215"
1693,"2017","Bull Dog, French","Bull dog","5",5,"M","true","Brooklyn","11249"
1694,"2017","German Shepherd","German shepherd","3",3,"M","true","Brooklyn","11209"
1698,"2017","Bull Dog, English","Bull dog","10Y",10,"M","false","Brooklyn","11216"
1700,"2017","Pit Bull","Pit bull","3",3,"M","true","Brooklyn","11212"
1703,"2017","HOUND X","Other","5",5,"M","true","Brooklyn","11211"
1711,"2017","Boxer","Other","7",7,"F","true","Brooklyn","11208"
1712,"2017","MALTESE/SHIH TZU X","Shih tzu","1Y",1,"M","false","Brooklyn","11212"
1714,"2017","Pit Bull","Pit bull","10Y",10,"F","false","Brooklyn","11208"
1716,"2017","American Staffordshire Terrier","Terrier","4",4,"M","false","Brooklyn","11203"
1717,"2017","SHIH TZU/DACHSHUND  X","Shih tzu","4Y",4,"F","true","Brooklyn","11221"
1718,"2017","Chihuahua","Chihuahua","3",3,"M","false","Brooklyn","11208"
1719,"2017","Pit Bull","Pit bull","1",1,"M","false","Brooklyn","11234"
1720,"2017","Pit Bull","Pit bull","1",1,"M","false","Brooklyn","11234"
1722,"2017","SHARPEI","Other","7",7,"F","true","Brooklyn","11221"
1724,"2017","Pit Bull","Pit bull","8",8,"F","true","Brooklyn","11207"
1727,"2017","Cocker Spaniel","Spaniel","10",10,"M","true","Brooklyn","11217"
1728,"2017","Alaskan Klee Kai","Other","1",1,"M","true","Brooklyn","11237"
1731,"2017","Labrador Retriever Crossbreed","Retriever","4M",0,"M","false","Brooklyn","11217"
1734,"2017","Chihuahua","Chihuahua","1YR",1,"F","false","Brooklyn","11212"
1735,"2017","Staffordshire Bull Terrier","Terrier","4y",4,"M","false","Brooklyn","11221"
1738,"2017","Mixed/Other","Other","4",4,"M","true","Brooklyn","11217"
1739,"2017","PIT BULL/LAB X","Retriever","5",5,"M","true","Brooklyn","11205"
1743,"2017","PUG MIX","Other","3",3,"M","true","Brooklyn","11238"
1746,"2017","American Pit Bull Terrier/Pit Bull","Pit bull","4",4,"M","false","Brooklyn","11230"
1748,"2017","Boston Terrier","Terrier","4",4,"M","true","Brooklyn","11216"
1752,"2017","MIXED BREED","Other","3",3,"M","true","Brooklyn","11222"
1754,"2017","Rottweiler","Other","6",6,"M","true","Brooklyn","11234"
1755,"2017","German Shepherd","German shepherd","1Y",1,"M","true","Brooklyn","11208"
1757,"2017","MALTESE/SHIH TZU X","Shih tzu","1Y",1,"F","false","Brooklyn","11212"
1758,"2017","Chihuahua Crossbreed","Chihuahua","6",6,"M","true","Brooklyn","11207"
1759,"2017","Yorkshire Terrier","Terrier","2Y",2,"M","false","Brooklyn","11226"
1760,"2017","Pit Bull","Pit bull","4",4,"F","false","Brooklyn","11224"
1761,"2017","Labradoodle","Retriever","2",2,"M","true","Brooklyn","11205"
1762,"2017","Dachshund Smooth Coat","Other","9",9,"F","true","Brooklyn","11206"
1763,"2017","Poodle, Toy","Poodle","5Y",5,"M","true","Brooklyn","11214"
1766,"2017","American Pit Bull Mix / Pit Bull Mix","Pit bull","4Y",4,"M","true","Brooklyn","11217"
1767,"2017","Chihuahua","Chihuahua","1",1,"M","true","Brooklyn","11204"
1772,"2017","Labrador Retriever Crossbreed","Retriever","2",2,"F","true","Brooklyn","11201"
1775,"2017","Chihuahua","Chihuahua","1Y",1,"F","true","Brooklyn","11213"
1779,"2017","American Pit Bull Terrier/Pit Bull","Pit bull","2",2,"M","false","Brooklyn","11212"
1782,"2017","FRENCH BULL / BOXER MIX","Bull dog","6",6,"M","true","Brooklyn","11238"
1783,"2017","MIXED BREED","Other","1",1,"M","true","Brooklyn","11201"
1787,"2017","Maltese","Maltese","4",4,"F","true","Brooklyn","11224"
1788,"2017","Cane Corso","Other","3",3,"M","true","Brooklyn","11231"
1790,"2017","Shih Tzu","Shih tzu","2",2,"F","false","Brooklyn","11224"
1792,"2017","American Pit Bull Terrier/Pit Bull","Pit bull","10Y",10,"M","true","Brooklyn","11201"
1793,"2017","Labrador Retriever","Retriever","12Y",12,"M","true","Brooklyn","11215"
1795,"2017","Siberian Husky","Husky","3M",0,"M","true","Brooklyn","11207"
1796,"2017","Maltese","Maltese","6",6,"M","false","Brooklyn","11204"
1797,"2017","German Shepherd","German shepherd","2Y",2,"F","true","Brooklyn","11218"
1799,"2017","MALTESE/YORKSHIRE X","Maltese","3Y",3,"M","true","Brooklyn","11221"
1802,"2017","Shih Tzu","Shih tzu","3",3,"M","true","Brooklyn","11225"
1803,"2017","Dalmatian Crossbreed","Other","12Y",12,"M","false","Brooklyn","11233"
1807,"2017","TERRIER MIX/HOUND","Terrier","3",3,"M","true","Brooklyn","11230"
1811,"2017","Chihuahua","Chihuahua","8Y",8,"M","true","Brooklyn","11238"
1814,"2017","SHIHTZU MIX","Other","1",1,"M","false","Brooklyn","11237"
1816,"2017","Poodle, Standard","Poodle","1Y",1,"M","false","Brooklyn","11229"
1819,"2017","American Pit Bull Terrier/Pit Bull","Pit bull","2Y",2,"F","false","Brooklyn","11224"
1826,"2017","TERRIER MIX","Terrier","2",2,"F","true","Brooklyn","11223"
1829,"2017","American Staffordshire Terrier","Terrier","6Y",6,"F","false","Brooklyn","11224"
1833,"2017","American Pit Bull Terrier/Pit Bull","Pit bull","10",10,"M","true","Brooklyn","11231"
1835,"2017","Cane Corso","Other","1",1,"M","false","Brooklyn","11222"
1836,"2017","MIXED","Other","7M",0,"F","true","Brooklyn","11201"
1838,"2017","American Pit Bull Mix / Pit Bull Mix","Pit bull","3",3,"F","false","Brooklyn","11208"
1840,"2017","Pit Bull","Pit bull","1",1,"M","true","Brooklyn","11223"
1841,"2017","Yorkshire Terrier Crossbreed","Terrier","3",3,"M","true","Brooklyn","11236"
1842,"2017","Pit Bull","Pit bull","4",4,"F","false","Brooklyn","11231"
1844,"2017","Pit Bull","Pit bull","2",2,"M","false","Brooklyn","11231"
1848,"2017","ROTTWEILER X","Other","2",2,"M","false","Brooklyn","11214"
1849,"2017","Labrador Retriever Crossbreed","Retriever","6",6,"M","true","Brooklyn","11234"
1851,"2017","TERRIER","Terrier","5",5,"F","false","Brooklyn","11228"
1852,"2017","German Shepherd Crossbreed","German shepherd","7",7,"M","false","Brooklyn","11226"
1853,"2017","American Pit Bull Terrier/Pit Bull","Pit bull","7",7,"M","true","Brooklyn","11218"
1856,"2017","Maltese","Maltese","2",2,"F","true","Brooklyn","11237"
1858,"2017","Pit Bull","Pit bull","6",6,"F","false","Brooklyn","11228"
1859,"2017","BLUE TICK HOUND","Other","5",5,"M","true","Brooklyn","11225"
1862,"2017","PITBULL MIX","Pit bull","5",5,"F","true","Brooklyn","11215"
1867,"2017","Pit Bull","Pit bull","3",3,"F","true","Brooklyn","11209"
1869,"2017","Labrador Retriever","Retriever","3",3,"M","true","Brooklyn","11220"
1875,"2017","American Pit Bull Terrier/Pit Bull","Pit bull","2",2,"F","false","Brooklyn","11223"
1878,"2017","Dachshund Smooth Coat","Other","5",5,"F","true","Brooklyn","11204"
1880,"2017","American Pit Bull Mix / Pit Bull Mix","Pit bull","4",4,"M","false","Brooklyn","11218"
1884,"2017","American Pit Bull Mix / Pit Bull Mix","Pit bull","6Y",6,"F","true","Brooklyn","11206"
1888,"2017","Rhodesian Ridgeback","Other","7",7,"M","true","Brooklyn","11201"
1890,"2017","LABRADOR","Retriever","1",1,"M","false","Brooklyn","11207"
1891,"2017","Rottweiler","Other","1",1,"M","true","Brooklyn","11234"
1892,"2017","Cock-A-Poo","Other","1",1,"M","false","Brooklyn","11220"
1899,"2017","Labrador Retriever","Retriever","10Y",10,"M","false","Brooklyn","11234"
1900,"2017","American Pit Bull Terrier/Pit Bull","Pit bull","2Y",2,"M","true","Brooklyn","11226"
1907,"2017","LAB/ITALIAN GREYHOUND X","Retriever","3Y",3,"M","true","Brooklyn","11215"
1915,"2017","BOSTON TERRIER X","Terrier","2-3 YR",2,"M","true","Brooklyn","11222"
1917,"2017","CATTLE DOG/BLUE HEELER","Other","1",1,"F","false","Brooklyn","11231"
1919,"2017","HUSKY X","Husky","1Y",1,"M","true","Brooklyn","11207"
1928,"2017","Shih Tzu","Shih tzu","7",7,"F","true","Brooklyn","11221"
1930,"2017","Lhasa Apso","Other","1",1,"M","false","Brooklyn","11236"
1932,"2017","Cane Corso","Other","4Y",4,"M","false","Brooklyn","11231"
1933,"2017","German Shepherd","German shepherd","10",10,"M","true","Brooklyn","11223"
1934,"2017","Havanese","Other","1",1,"M","false","Brooklyn","11234"
1936,"2017","TERRIER MIX","Terrier","4",4,"M","true","Brooklyn","11214"
1937,"2017","American Pit Bull Terrier/Pit Bull","Pit bull","2Y",2,"M","true","Brooklyn","11208"
1938,"2017","Jack Russ","Terrier","6",6,"M","false","Brooklyn","11237"
1944,"2017","Yorkshire Terrier","Terrier","3",3,"F","false","Brooklyn","11213"
1947,"2017","Pit Bull","Pit bull","8M",0,"F","true","Brooklyn","11211"
1948,"2017","AMERICAN STAFFORDSHIRE X","Other","4Y",4,"M","false","Brooklyn","11229"
1949,"2017","Boston Terrier","Terrier","3Y",3,"M","false","Brooklyn","11237"
1952,"2017","Pug","Other","7",7,"M","false","Brooklyn","11214"
1954,"2017","Boxer","Other","11M",0,"F","false","Brooklyn","11207"
1957,"2017","Rottweiler","Other","1",1,"M","true","Brooklyn","11230"
1959,"2017","TERRIER","Terrier","12Y",12,"M","true","Brooklyn","11222"
1961,"2017","Cocker Spaniel","Spaniel","13",13,"F","true","Brooklyn","11222"
1962,"2017","BOSTON TERRIER X","Terrier","2-3 YRS",2,"M","true","Brooklyn","11221"
1964,"2017","American Pit Bull Mix / Pit Bull Mix","Pit bull","10y",10,"M","true","Brooklyn","11209"
1966,"2017","MALTESE X","Maltese","3Y",3,"M","false","Brooklyn","11224"
1969,"2017","LABRADOR-SHEEP DOG X","Retriever","1",1,"M","false","Brooklyn","11233"
1970,"2017","LABRADOR-SHEEP DOG X","Retriever","1",1,"M","false","Brooklyn","11233"
1972,"2017","Yorkshire Terrier","Terrier","13",13,"M","false","Brooklyn","11204"
1978,"2017","Shih Tzu","Shih tzu","6Y",6,"M","true","Brooklyn","11236"
1980,"2017","WEIMARANER X","Other","3",3,"M","true","Brooklyn","11215"
1981,"2017","Beagle Crossbreed","Beagle","3YR",3,"M","true","Brooklyn","11221"
1982,"2017","Chihuahua","Chihuahua","7",7,"M","false","Brooklyn","11205"
1983,"2017","BLACK RUSSIAN TERRIER","Terrier","6",6,"F","true","Brooklyn","11249"
1985,"2017","Chihuahua","Chihuahua","4Y",4,"M","true","Brooklyn","11223"
1987,"2017","SPANIEL X TERRIER","Terrier","3",3,"M","true","Brooklyn","11238"
1988,"2017","Shih Tzu","Shih tzu","2Y",2,"M","true","Brooklyn","11238"
1991,"2017","American Pit Bull Mix / Pit Bull Mix","Pit bull","1Y",1,"M","true","Brooklyn","11225"
1993,"2017","Poodle, Standard","Poodle","13Y",13,"M","false","Brooklyn","11217"
1995,"2017","American Pit Bull Terrier/Pit Bull","Pit bull","4",4,"M","false","Brooklyn","11209"
1996,"2017","Chihuahua Crossbreed","Chihuahua","4",4,"M","true","Brooklyn","11221"
1998,"2017","German Shepherd","German shepherd","2Y",2,"M","false","Brooklyn","11211"
2000,"2017","American Staffordshire Terrier","Terrier","1",1,"F","false","Brooklyn","11230"
2004,"2017","Chihuahua","Chihuahua","5Y",5,"M","false","Brooklyn","11206"
2010,"2017","American Staffordshire Terrier","Terrier","5",5,"M","true","Brooklyn","11211"
2013,"2017","American Pit Bull Terrier/Pit Bull","Pit bull","3Y",3,"F","true","Brooklyn","11234"
2015,"2017","Doberman Pinscher","Other","9M",0,"F","false","Brooklyn","11229"
2019,"2017","LABRADOR MIX","Retriever","8M",0,"M","true","Brooklyn","11223"
2020,"2017","American Pit Bull Terrier/Pit Bull","Pit bull","3",3,"M","true","Brooklyn","11205"
2022,"2017","YORKSHIRE/ TIBETAN TERRIER","Terrier","1",1,"M","true","Brooklyn","11238"
2023,"2017","Bichon Frise","Other","3Y",3,"M","true","Brooklyn","11220"
2024,"2017","German Shepherd","German shepherd","2",2,"F","true","Brooklyn","11224"
2026,"2017","BORDER COLLIE MIX","Other","7",7,"M","true","Brooklyn","11234"
2028,"2017","Cock-A-Poo","Other","7",7,"M","false","Brooklyn","11220"
2030,"2017","PIT BULL TERRIER MIX","Pit bull","6",6,"F","true","Brooklyn","11215"
2031,"2017","Wire Fox Terrier","Terrier","2",2,"M","true","Brooklyn","11209"
2032,"2017","American Pit Bull Mix / Pit Bull Mix","Pit bull","3Y",3,"M","false","Brooklyn","11216"
2033,"2017","American Pit Bull Terrier/Pit Bull","Pit bull","2Y",2,"M","true","Brooklyn","11206"
2034,"2017","GERMAN SHEPHERD/ KEESHOUND MIX","German shepherd","1Y",1,"M","true","Brooklyn","11224"
2035,"2017","Rottweiler","Other","1",1,"M","true","Brooklyn","11236"
2036,"2017","Shiba Inu","Shiba","2Y",2,"F","true","Brooklyn","11230"
2038,"2017","American Pit Bull Mix / Pit Bull Mix","Pit bull","2Y",2,"M","true","Brooklyn","11219"
2041,"2017","AUSTRALIAN CATTLE DOG","Other","8",8,"F","true","Brooklyn","11204"
2043,"2017","German Shepherd Crossbreed","German shepherd","7",7,"F","true","Brooklyn","11216"
2044,"2017","HEELER X","Other","1Y",1,"F","true","Brooklyn","11238"
2046,"2017","Bull Dog, English","Bull dog","1",1,"M","false","Brooklyn","11224"
2048,"2017","Yorkshire Terrier","Terrier","10",10,"M","true","Brooklyn","11214"
2049,"2017","Maltese","Maltese","9",9,"M","false","Brooklyn","11220"
2051,"2017","MIXED","Other","2",2,"M","true","Brooklyn","11209"
2054,"2017","Shih Tzu","Shih tzu","8Y",8,"M","false","Brooklyn","11204"
2057,"2017","Yorkshire Terrier","Terrier","11Y",11,"M","true","Brooklyn","11208"
2060,"2017","Schnauzer, Standard","Other","3y",3,"M","true","Brooklyn","11235"
2062,"2017","Yorkshire Terrier","Terrier","5Y",5,"F","true","Brooklyn","11224"
2065,"2017","Pit Bull","Pit bull","2",2,"M","true","Brooklyn","11209"
2066,"2017","Pit Bull","Pit bull","11M",0,"M","false","Brooklyn","11210"
2067,"2017","CHOW CHOW X","Other","5",5,"M","true","Brooklyn","11215"
2069,"2017","Miniature Pinscher","Other","6Y",6,"M","false","Brooklyn","11233"
2070,"2017","Puggle","Other","13",13,"M","true","Brooklyn","11218"
2073,"2017","BEAGLE MIX","Beagle","8",8,"M","true","Brooklyn","11226"
2074,"2017","German Shepherd","German shepherd","8",8,"M","true","Brooklyn","11220"
2078,"2017","AMERICAN BULL / STAFFORD TERRIER","Terrier","3",3,"M","true","Brooklyn","11201"
2083,"2017","German Shepherd Crossbreed","German shepherd","4",4,"M","true","Brooklyn","11208"
2084,"2017","Shiba Inu","Shiba","1Y",1,"M","false","Brooklyn","11249"
2085,"2017","Labrador Retriever","Retriever","3",3,"M","true","Brooklyn","11231"
2086,"2017","LABRADOR / HOUND MIX","Retriever","2",2,"M","true","Brooklyn","11233"
2092,"2017","Pit Bull","Pit bull","9",9,"F","true","Brooklyn","11234"
2095,"2017","Pekingese","Other","12",12,"F","true","Brooklyn","11221"
2096,"2017","Dachshund Smooth Coat Miniature","Other","2",2,"F","true","Brooklyn","11249"
2097,"2017","German Shepherd","German shepherd","1Y",1,"M","true","Brooklyn","11201"
2098,"2017","American Pit Bull Mix / Pit Bull Mix","Pit bull","2",2,"U","false","Brooklyn","11206"
2099,"2017","Siberian Husky","Husky","4 M",0,"F","false","Brooklyn","11209"
2100,"2017","German Shepherd","German shepherd","5",5,"F","false","Brooklyn","11208"
2103,"2017","Pit Bull","Pit bull","6Y",6,"M","true","Brooklyn","11234"
2104,"2017","Schnauzer, Miniature","Other","5Y",5,"M","false","Brooklyn","11226"
2105,"2017","ROTTWEILER MIX","Other","6",6,"M","true","Brooklyn","11206"
2106,"2017","SHIH TZU MIX","Shih tzu","3Y",3,"M","true","Brooklyn","11236"
2107,"2017","SHIH TZU MIX","Shih tzu","3Y",3,"M","true","Brooklyn","11236"
2108,"2017","German Shepherd","German shepherd","9",9,"F","false","Brooklyn","11237"
2109,"2017","Pit Bull","Pit bull","4",4,"M","false","Brooklyn","11212"
2112,"2017","ROTTWEILER/ GERMAN SHEPHERD MIX","German shepherd","2",2,"M","true","Brooklyn","11206"
2114,"2017","Saint Bernard","Other","1",1,"M","true","Brooklyn","11211"
2115,"2017","PIT BULL / GERMAN SHEPHERD MIX","German shepherd","11MTHS",0,"M","true","Brooklyn","11234"
2116,"2017","Pomeranian","Other","9Y",9,"M","false","Brooklyn","11229"
2117,"2017","Poodle, Standard","Poodle","12",12,"F","true","Brooklyn","11234"
2118,"2017","BOSTON BORDER TERRIER","Terrier","5",5,"F","true","Brooklyn","11210"
2122,"2017","German Shepherd","German shepherd","4",4,"M","true","Brooklyn","11211"
2124,"2017","Pekingese","Other","12Y",12,"M","true","Brooklyn","11229"
2125,"2017","Pit Bull","Pit bull","5Y",5,"M","true","Brooklyn","11204"
2132,"2017","German Shepherd","German shepherd","6Y",6,"M","false","Brooklyn","11215"
2135,"2017","TERRIER MIX","Terrier","7",7,"M","true","Brooklyn","11231"
2136,"2017","COLLIE","Other","4Y",4,"M","true","Brooklyn","11231"
2138,"2017","TERRIER MIX","Terrier","14",14,"M","true","Brooklyn","11215"
2140,"2017","Great Dane","Other","1",1,"M","false","Brooklyn","11222"
2141,"2017","American Pit Bull Mix / Pit Bull Mix","Pit bull","2",2,"M","false","Brooklyn","11218"
2142,"2017","POODLE X","Poodle","10",10,"M","true","Brooklyn","11217"
2143,"2017","German Shepherd","German shepherd","2",2,"M","true","Brooklyn","11231"
2146,"2017","Labrador Retriever Crossbreed","Retriever","8",8,"M","true","Brooklyn","11215"
2147,"2017","HOUND X","Other","4Y",4,"M","true","Brooklyn","11238"
2148,"2017","TERRIER CROSS","Terrier","5",5,"M","false","Brooklyn","11208"
2149,"2017","Siberian Husky","Husky","8 M",0,"M","false","Brooklyn","11235"
2150,"2017","Pit Bull","Pit bull","2",2,"M","true","Brooklyn","11209"
2152,"2017","CROSSBREED","Other","2Y",2,"M","false","Brooklyn","11239"
2153,"2017","American Pit Bull Terrier/Pit Bull","Pit bull","4Y",4,"M","false","Brooklyn","11207"
2154,"2017","DACHSHUND X","Other","13Y",13,"M","true","Brooklyn","11215"
2155,"2017","MIXED","Other","2",2,"M","false","Brooklyn","11218"
2159,"2017","Golden Retriever","Retriever","2Y",2,"M","true","Brooklyn","11201"
2160,"2017","HUSKY X","Husky","1",1,"F","true","Brooklyn","11215"
2163,"2017","MIXED","Other","3Y",3,"M","false","Brooklyn","11230"
2167,"2017","Labrador Retriever Crossbreed","Retriever","10",10,"M","true","Brooklyn","11214"
2168,"2017","DACHSHUND X","Other","5",5,"F","true","Brooklyn","11222"
2169,"2017","Schnauzer, Giant","Other","9Y",9,"M","true","Brooklyn","11228"
2170,"2017","MIXED","Other","2Y",2,"M","false","Brooklyn","11233"
2171,"2017","BORDER COLLIE X","Other","4",4,"M","true","Brooklyn","11201"
2172,"2017","MIXED","Other","1Y",1,"M","false","Brooklyn","11208"
2173,"2017","Doberman Pinscher","Other","6",6,"F","true","Brooklyn","11231"
2174,"2017","Shih Tzu","Shih tzu","7Y",7,"F","false","Brooklyn","11224"
2175,"2017","American Pit Bull Terrier/Pit Bull","Pit bull","10Y",10,"F","true","Brooklyn","11222"
2176,"2017","Dachshund Smooth Coat Miniature","Other","6",6,"F","true","Brooklyn","11222"
2177,"2017","SIBERIAN PIT BULL","Pit bull","7",7,"M","false","Brooklyn","11222"
2180,"2017","JACK RUSSELL X","Terrier","9",9,"F","false","Brooklyn","11219"
2181,"2017","German Shepherd Crossbreed","German shepherd","3",3,"F","true","Brooklyn","11228"
2182,"2017","MIXED","Other","2Y",2,"M","false","Brooklyn","11207"
2185,"2017","SHEPHERD/PIT BULL X","Pit bull","1Y",1,"M","true","Brooklyn","11219"
2187,"2017","Chihuahua","Chihuahua","4",4,"F","true","Brooklyn","11222"
2188,"2017","American Pit Bull Mix / Pit Bull Mix","Pit bull","8MTHS",0,"M","false","Brooklyn","11207"
2190,"2017","MUTT","Other","4",4,"M","true","Brooklyn","11238"
2192,"2017","German Shepherd","German shepherd","11",11,"M","true","Brooklyn","11235"
2198,"2017","Cocker Spaniel","Spaniel","1Y",1,"M","true","Brooklyn","11207"
2199,"2017","German Shepherd","German shepherd","4",4,"M","false","Brooklyn","11235"
2200,"2017","Shiba Inu","Shiba","4",4,"M","true","Brooklyn","11230"
2201,"2017","American Pit Bull Mix / Pit Bull Mix","Pit bull","1",1,"M","false","Brooklyn","11213"
2205,"2017","Labrador Retriever","Retriever","7",7,"M","true","Brooklyn","48064"
2207,"2017","Beagle","Beagle","2Y",2,"M","false","Brooklyn","11229"
2208,"2017","American Pit Bull Mix / Pit Bull Mix","Pit bull","5",5,"F","true","Brooklyn","11210"
2209,"2017","MIXED","Other","3",3,"F","true","Brooklyn","11231"
2211,"2017","BASSET HOUND X","Other","2",2,"M","true","Brooklyn","11201"
2212,"2017","Bull Dog, English","Bull dog","8",8,"F","true","Brooklyn","11228"
2214,"2017","American Pit Bull Mix / Pit Bull Mix","Pit bull","8",8,"M","true","Brooklyn","11201"
2215,"2017","Shih Tzu","Shih tzu","5",5,"M","false","Brooklyn","11237"
2216,"2017","MALTESE/WESTIE X","Maltese","9",9,"M","true","Brooklyn","11214"
2218,"2017","American Eskimo","Other","1",1,"F","true","Brooklyn","11207"
2219,"2017","MIXED BREED","Other","13Y",13,"F","false","Brooklyn","11249"
2223,"2017","Siberian Husky","Husky","6Y",6,"M","true","Brooklyn","11234"
2226,"2017","Labrador Retriever","Retriever","11",11,"M","true","Brooklyn","11201"
2227,"2017","MIXED BREED","Other","4Y",4,"M","false","Brooklyn","11206"
2229,"2017","ENGLISH COCKER SPANIEL","Spaniel","6y",6,"F","false","Brooklyn","11223"
2230,"2017","ENG FRENCH PIT BULL","Pit bull","3",3,"M","true","Brooklyn","11226"
2231,"2017","BICHON FRISE/ CAVALIER CHARLES SPANIEL","Spaniel","3",3,"M","true","Brooklyn","11209"
2233,"2017","Pit Bull","Pit bull","3 M",0,"M","true","Brooklyn","11236"
2234,"2017","Beagle","Beagle","7M",0,"F","true","Brooklyn","11204"
2235,"2017","Bull dog","Bull dog","2y",2,"M","true","Brooklyn","11215"
2238,"2017","Maltese","Maltese","2",2,"M","false","Brooklyn","11221"
2239,"2017","BOXER MIX","Other","2",2,"M","false","Brooklyn","11209"
2240,"2017","Great Dane","Other","3",3,"M","true","Brooklyn","11223"
2241,"2017","Yorkshire Terrier","Terrier","2",2,"F","true","Brooklyn","11234"
2243,"2017","GREAT DANE / HOUND MIX","Other","4",4,"M","true","Brooklyn","11209"
2244,"2017","Mixed/Other","Other","5",5,"M","false","Brooklyn","11206"
2245,"2017","MIXED BREED","Other","1",1,"M","false","Brooklyn","11208"
2246,"2017","RETRIEVER/AUSTRALIAN CATTLE DOG X","Retriever","7",7,"M","true","Brooklyn","11222"
2248,"2017","WIRED HAIR TERRIER X","Terrier","4",4,"F","true","Brooklyn","11214"
2252,"2017","CHINESE CRESTED","Other","12",12,"M","true","Brooklyn","11229"
2254,"2017","MIXED","Other","3",3,"M","false","Brooklyn","11205"
2255,"2017","Shih Tzu","Shih tzu","5Y",5,"M","false","Brooklyn","11236"
2256,"2017","Shih Tzu","Shih tzu","5Y",5,"M","true","Brooklyn","11223"
2257,"2017","BOLOGNESE BICHON","Other","15",15,"M","true","Brooklyn","11205"
2258,"2017","MIXED","Other","3",3,"M","true","Brooklyn","11249"
2259,"2017","Poodle, Toy","Poodle","3",3,"F","true","Brooklyn","11235"
2261,"2017","Mixed/Other","Other","1",1,"M","false","Brooklyn","11207"
2265,"2017","American Pit Bull Mix / Pit Bull Mix","Pit bull","5",5,"F","true","Brooklyn","11237"
2266,"2017","Shih Tzu","Shih tzu","2",2,"M","false","Brooklyn","11212"
2268,"2017","Shiba Inu","Shiba","6",6,"F","false","Brooklyn","11209"
2269,"2017","CHOW CHOW/PIT BULL","Pit bull","1",1,"M","true","Brooklyn","11224"
2270,"2017","Bichon Frise","Other","9",9,"F","true","Brooklyn","11228"
2271,"2017","CHOW CHOW/ PIT BULL","Pit bull","1",1,"M","false","Brooklyn","11224"
2272,"2017","Mastiff, Bull","Bull dog","6",6,"M","true","Brooklyn","11215"
2274,"2017","JACK RUSSELL/POODLE X","Terrier","9Y",9,"M","false","Brooklyn","11201"
2275,"2017","RAT TERRIER","Terrier","14",14,"M","false","Brooklyn","11224"
2277,"2017","Bull Dog, English","Bull dog","4",4,"M","true","Brooklyn","11221"
2280,"2017","Great Pyrenees","Other","10M",0,"M","false","Brooklyn","11207"
2288,"2015","MUTT","Other","4",4,"M","false","Bronx","10466"
2290,"2015","TERRIER MIX","Terrier","1",1,"F","true","Bronx","10469"
2291,"2015","Siberian Husky","Husky","2",2,"F","false","Bronx","10451"
2297,"2015","Jack Russ","Terrier","4",4,"M","false","Bronx","10458"
2298,"2015","DOGUE DE BORDX","Other","3",3,"M","false","Bronx","10458"
2302,"2015","Shih Tzu","Shih tzu","3",3,"M","false","Bronx","10457"
2306,"2015","Cane Corso","Other","1",1,"M","false","Bronx","10461"
2308,"2015","Chihuahua","Chihuahua","8M",0,"M","false","Bronx","10452"
2309,"2015","Poodle, Miniature","Poodle","6",6,"F","false","Bronx","10452"
2310,"2015","Bull Dog, French","Bull dog","1",1,"M","false","Bronx","10469"
2311,"2015","Beagle","Beagle","5",5,"F","false","Bronx","10459"
2313,"2015","Chihuahua","Chihuahua","4",4,"M","false","Bronx","10457"
2316,"2015","Mixed/Other","Other","5",5,"F","true","Bronx","10456"
2317,"2015","Pit Bull","Pit bull","7",7,"U","true","Bronx","10452"
2320,"2015","Mixed/Other","Other","4",4,"M","false","Bronx","10452"
2321,"2015","Pit Bull","Pit bull","2",2,"M","false","Bronx","10468"
2322,"2015","CAROLINA DOG","Other","1",1,"M","false","Bronx","10473"
2323,"2015","CAROLINA DOG","Other","1",1,"M","false","Bronx","10473"
2325,"2015","Pekingese","Other","3",3,"M","false","Bronx","10466"
2327,"2015","AMERICAN STAFF/AKITA","Other","4",4,"F","false","Bronx","10467"
2330,"2015","Mixed/Other","Other","5M",0,"F","false","Bronx","10472"
2332,"2015","German Shepherd","German shepherd","6M",0,"F","false","Bronx","10467"
2336,"2015","Jindo Dog,","Other","14",14,"F","true","Bronx","10469"
2337,"2015","Pekingese","Other","15",15,"M","false","Bronx","10459"
2338,"2015","Shiba Inu","Shiba","5",5,"M","false","Bronx","10462"
